market_id,slug,question,n_outcomes
negrisk::30829,evt::democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,128
negrisk::31552,evt::presidential-election-winner-2028,Presidential Election Winner 2028,128
negrisk::31875,evt::republican-presidential-nominee-2028,Republican Presidential Nominee 2028,128
negrisk::32224,evt::which-party-will-win-the-senate-in-2026,Which party will win the Senate in 2026?,9
negrisk::32225,evt::which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,9
negrisk::32228,evt::balance-of-power-2026-midterms,Balance of Power: 2026 Midterms,5
negrisk::33228,evt::which-party-wins-2028-us-presidential-election,Which party wins 2028 US Presidential Election?,15
negrisk::334208,evt::vancouver-mayoral-election-winner,Vancouver Mayoral Election Winner,39
negrisk::336745,evt::who-will-trump-announce-as-next-ag,Who will Trump announce as next Attorney General by June 30?,35
negrisk::343919,evt::bc-conservative-party-leadership-election-winner,B.C. Conservative Party Leadership Election Winner,36
negrisk::34582,evt::colombia-presidential-election-1st-round-winner,Colombia Presidential Election 1st round winner?,23
negrisk::34584,evt::colombia-presidential-election,Colombia Presidential Election,28
negrisk::376092,evt::fl-06-republican-primary-winner,FL-06 Republican Primary Winner,18
negrisk::382767,evt::california-governor-primary-election-first-place,California Governor Primary Election: First Place,45
negrisk::386211,evt::president-of-andalusia-after-election,President of Andalusia after election?,32
negrisk::400879,evt::colombia-presidential-election-1st-round-2nd-place,Colombia Presidential Election 1st round: 2nd place,35
negrisk::432501,evt::malta-parliamentary-election-winner,Malta Parliamentary Election Winner,33
negrisk::432545,evt::next-prime-minister-of-malta,Next Prime Minister of Malta,33
negrisk::435390,evt::argentina-presidential-election-winner,Argentina Presidential Election Winner,64
negrisk::449048,evt::ohio-governor-republican-primary-margin-of-victory,Ohio Governor Republican Primary: Margin of Victory,7
negrisk::45017,evt::michigan-democratic-senate-primary-winner,Michigan Democratic Senate Primary Winner,20
negrisk::45018,evt::maine-democratic-senate-primary-winner,Maine Democratic Senate Primary Winner,29
negrisk::45021,evt::south-carolina-republican-senate-primary-winner,South Carolina Republican Senate Primary Winner,21
negrisk::452161,evt::next-prime-minister-of-romania-732,Next Prime Minister of Romania?,49
negrisk::45915,evt::brazil-presidential-election,Brazil Presidential Election,32
negrisk::481843,evt::colombia-election-who-will-advance-to-2nd-round,Colombia Election: Who will advance to 2nd round?,5
negrisk::482873,evt::la-mayoral-election-first-round-winner,LA Mayoral Election: First Round Winner?,31
negrisk::485538,evt::makerfield-by-election-winner,Makerfield by-election Winner,33
negrisk::498529,evt::ky-04-republican-primary-margin-of-victory,KY-04 Republican Primary: Margin of Victory,8
negrisk::514577,evt::texas-senate-republican-primary-runoff-margin-of-victory-larger-brackets,Texas Senate Republican Primary Runoff Margin of Victory (Larger Brackets),9
negrisk::57096,evt::california-governor-election-2026,California Governor Election Winner,45
negrisk::57111,evt::los-angeles-mayoral-election-117,Los Angeles Mayoral Election,15
negrisk::57176,evt::michigan-governor-winner-2026,Michigan Governor Election Winner,13
negrisk::57184,evt::new-york-governor-winner-2026,New York Governor Election Winner,13
negrisk::57185,evt::ohio-governor-winner-2026,Ohio Governor Election Winner,13
negrisk::57226,evt::wisconsin-governor-winner-2026,Wisconsin Governor Election Winner,13
negrisk::57647,evt::iowa-senate-election-winner,Iowa Senate Election Winner,13
negrisk::57650,evt::maine-senate-election-winner,Maine Senate Election Winner,13
negrisk::57658,evt::michigan-senate-election-winner,Michigan Senate Election Winner,13
negrisk::57660,evt::montana-senate-election-winner,Montana Senate Election Winner,13
negrisk::57672,evt::texas-senate-election-winner,Texas Senate Election Winner,13
negrisk::57682,evt::ohio-senate-election-winner,Ohio Senate Election Winner,13
negrisk::59204,evt::nebraska-senate-election-winner,Nebraska Senate Election Winner,13
negrisk::59233,evt::alaska-senate-election-winner,Alaska Senate Election Winner,29
negrisk::59234,evt::alaska-governor-election-winner,Alaska Governor Election Winner,40
negrisk::79987,evt::next-french-presidential-election,Next French Presidential Election,128
negrisk::80052,evt::georgia-republican-senate-primary-winner,Georgia Republican Senate Primary Winner,25
negrisk::80071,evt::alabama-republican-senate-primary-winner,Alabama Republican Senate Primary Winner,21
negrisk::86929,evt::who-will-be-the-democratic-nominee-for-ny-12,NY-12 Democratic Primary Winner,39
negrisk::89386,evt::who-will-place-first-in-the-primary-for-nancy-pelosis-congressional-seat-ca-11,Who will place first in the primary for Nancy Pelosi’s congressional seat (CA-11)?,22
negrisk::90292,evt::who-will-win-the-2026-democratic-dc-mayoral-primary,Who will win the 2026 Democratic D.C. Mayoral Primary?,28
negrisk::90302,evt::ny-07-democratic-primary-winner,NY-07 Democratic Primary Winner,25
negrisk::90415,evt::az-01-republican-primary-winner,AZ-01 Republican Primary Winner,24
negrisk::90434,evt::republican-nominee-for-florida-governor,Florida Governor Republican Primary Winner,23
negrisk::91205,evt::kansas-democratic-senate-primary-winner,Kansas Democratic Senate Primary Winner,20
negrisk::91333,evt::virginia-republican-senate-primary-winner,Virginia Republican Senate Primary Winner,18
negrisk::95203,evt::quebec-general-election-winner,Quebec General Election Winner,33
negrisk::95248,evt::berlin-state-election-winner,Berlin State Election Winner,24
negrisk::95902,evt::minnesota-republican-senate-primary-winner,Minnesota Republican Senate Primary Winner,19
negrisk::95921,evt::florida-democratic-senate-primary-winner,Florida Democratic Senate Primary Winner,20
negrisk::95933,evt::central-african-republic-national-assembly-election-winner,Central African Republic National Assembly Election Winner,34
negrisk::96640,evt::sweden-parliamentary-election-winner,Sweden Parliamentary Election Winner,36
negrisk::97315,evt::arizona-governor-republican-primary-winner,Arizona Governor Republican Primary Winner,30
negrisk::97450,evt::new-mexico-governor-republican-primary-winner,New Mexico Governor Republican Primary Winner,25
negrisk::97465,evt::new-york-governor-republican-primary-winner,New York Governor Republican Primary Winner,21
negrisk::97497,evt::oklahoma-governor-republican-primary-winner,Oklahoma Governor Republican Primary Winner,24
negrisk::97520,evt::colorado-governor-democratic-primary-winner,Colorado Governor Democratic Primary Winner,31
negrisk::97534,evt::colorado-governor-republican-primary-winner,Colorado Governor Republican Primary Winner,42
negrisk::98211,evt::georgia-governor-republican-primary-winner,Georgia Governor Republican Primary Winner,34
