market_id,slug,question,n_outcomes
666711,will-the-us-test-a-nuclear-weapon-by-march-31-2026,Will the U.S. test a nuclear weapon by March 31 2026?,1
1795590,will-the-us-test-a-nuclear-weapon-by-june-30-2026,Will the U.S. test a nuclear weapon by June 30 2026?,1
1795596,will-the-us-test-a-nuclear-weapon-by-september-30-2026,Will the U.S. test a nuclear weapon by September 30 2026?,1
1795597,will-the-us-test-a-nuclear-weapon-by-december-31-2026,Will the U.S. test a nuclear weapon by December 31 2026?,1
665470,will-oman-join-the-abraham-accords-before-2027,Will Oman join the Abraham Accords before 2027?,1
665471,will-kuwait-join-the-abraham-accords-before-2027,Will Kuwait join the Abraham Accords before 2027?,1
665472,will-syria-join-the-abraham-accords-before-2027,Will Syria join the Abraham Accords before 2027?,1
665473,will-lebanon-join-the-abraham-accords-before-2027,Will Lebanon join the Abraham Accords before 2027?,1
665474,will-saudi-arabia-join-the-abraham-accords-before-2027,Will Saudi Arabia join the Abraham Accords before 2027?,1
665475,will-azerbaijan-join-the-abraham-accords-before-2027,Will Azerbaijan join the Abraham Accords before 2027?,1
1076686,will-somaliland-join-the-abraham-accords-before-2027,Will Somaliland join the Abraham Accords before 2027?,1
2371881,will-qatar-join-the-abraham-accords-before-2027,Will Qatar join the Abraham Accords before 2027?,1
2371880,will-pakistan-join-the-abraham-accords-before-2027,Will Pakistan join the Abraham Accords before 2027?,1
2371883,will-egypt-join-the-abraham-accords-before-2027,Will Egypt join the Abraham Accords before 2027?,1
2371882,will-turkey-join-the-abraham-accords-before-2027,Will Turkey join the Abraham Accords before 2027?,1
2371884,will-jordan-join-the-abraham-accords-before-2027,Will Jordan join the Abraham Accords before 2027?,1
1633611,will-china-invade-taiwan-by-december-31-2027,"Will China invade Taiwan by December 31, 2027?",1
677396,iran-nuke-before-2027,Iran Nuke before 2027?,1
665736,foreign-intervention-in-gaza-by-march-31,Foreign intervention in Gaza by March 31?,1
1395238,foreign-intervention-in-gaza-by-april-30,Foreign intervention in Gaza by April 30?,1
1395239,foreign-intervention-in-gaza-by-june-30,Foreign intervention in Gaza by June 30?,1
1114326,delcy-rodrguez-out-as-leader-of-venezuela-by-march-31-2026-227,"Delcy Rodríguez out as leader of Venezuela by March 31, 2026?",1
1114327,delcy-rodrguez-out-as-leader-of-venezuela-by-december-31-2026-148-853,"Delcy Rodríguez out as leader of Venezuela by December 31, 2026?",1
1115092,delcy-rodrguez-out-as-leader-of-venezuela-by-january-31-2026-633,"Delcy Rodríguez out as leader of Venezuela by January 31, 2026?",1
1138909,masoud-pezeshkian-out-by-december-31-793-289,Masoud Pezeshkian out by December 31?,1
1138907,masoud-pezeshkian-out-by-march-31,Masoud Pezeshkian out by March 31?,1
1138908,masoud-pezeshkian-out-by-june-30-242-112,Masoud Pezeshkian out by June 30?,1
1707560,masoud-pezeshkian-out-by-april-30-427,Masoud Pezeshkian out by April 30?,1
665502,will-a-province-schedule-a-referendum-to-leave-canada-before-2027,Will a province schedule a referendum to leave Canada before 2027?,1
576154,us-x-russia-nuclear-deal-by-december-31,U.S. x Russia Nuclear deal by December 31?,1
904730,us-x-russia-nuclear-deal-by-february-4,U.S. x Russia Nuclear deal by February 4?,1
904731,us-x-russia-nuclear-deal-by-june-30,U.S. x Russia Nuclear deal by June 30?,1
1060714,nothing-ever-happens-2026,Nothing Ever Happens: 2026,1
1115288,us-recognizes-reza-pahlavi-as-leader-of-iran-in2026,US recognizes Reza Pahlavi as leader of Iran in 2026?,1
681144,will-ukraine-agree-to-cede-territory-to-russia-before-2027,Will Ukraine agree to cede territory to Russia before 2027?,1
639929,will-israel-launch-a-major-ground-offensive-in-gaza-by-december-31,Will Israel launch a major ground offensive in Gaza by December 31?,1
639928,will-israel-launch-a-major-ground-offensive-in-gaza-by-october-31,Will Israel launch a major ground offensive in Gaza by October 31?,1
677398,will-israel-launch-a-major-ground-offensive-in-gaza-by-march-31,Will Israel launch a major ground offensive in Gaza by March 31?,1
1642010,will-israel-launch-a-major-ground-offensive-in-gaza-by-december-31-828,Will Israel launch a major ground offensive in Gaza by December 31?,1
1642009,will-israel-launch-a-major-ground-offensive-in-gaza-by-june-30,Will Israel launch a major ground offensive in Gaza by June 30?,1
1097101,venezuela-election-scheduled-by-march-31-2026,"Venezuela election scheduled by March 31, 2026?",1
1097100,venezuela-election-scheduled-by-january-31-2026,"Venezuela election scheduled by January 31, 2026?",1
1301552,venezuela-election-scheduled-by-december-31-2026,"Venezuela election scheduled by December 31, 2026?",1
956449,ukraine-signs-peace-deal-with-russia-by-june-30,Ukraine signs peace deal with Russia by June 30?,1
2287570,ex-cuba-leader-raul-castro-in-us-custody-by-june-30,Ex-Cuba leader Raul Castro in US custody by June 30?,1
2325607,ex-cuba-leader-raul-castro-in-us-custody-by-may-31,Ex-Cuba leader Raul Castro in US custody by May 31?,1
2365130,ex-cuba-leader-raul-castro-in-us-custody-by-december-31,Ex-Cuba leader Raul Castro in US custody by December 31?,1
948731,will-trump-meet-with-maria-corina-machado-in-2026,Will Trump meet with Maria Corina Machado in 2026?,1
688427,will-trump-meet-with-nick-fuentes-in-2026,Will Trump meet with Nick Fuentes in 2026?,1
666593,will-trump-meet-with-kim-jong-un-in-2026,Will Trump meet with Kim Jong Un in 2026?,1
666594,will-trump-meet-with-volodymyr-zelenskyy-in-2026,Will Trump meet with Volodymyr Zelenskyy in 2026?,1
666595,will-trump-meet-with-xi-jinping-in-2026,Will Trump meet with Xi Jinping in 2026?,1
666596,will-trump-meet-with-mohammed-bin-salman-in-2026,Will Trump meet with Mohammed bin Salman in 2026?,1
666597,will-trump-meet-with-ali-khamenei-in-2026,Will Trump meet with Ali Khamenei in 2026?,1
666598,will-trump-meet-with-keir-starmer-in-2026,Will Trump meet with Keir Starmer in 2026?,1
666599,will-trump-meet-with-lai-ching-te-in-2026,Will Trump meet with Lai Ching-te in 2026?,1
666600,will-trump-meet-with-lula-da-silva-in-2026,Will Trump meet with Lula da Silva in 2026?,1
666601,will-trump-meet-with-javier-milei-in-2026,Will Trump meet with Javier Milei in 2026?,1
666602,will-trump-meet-with-mrbeast-in-2026,Will Trump meet with MrBeast in 2026?,1
666603,will-trump-meet-with-jair-bolsonaro-in-2026,Will Trump meet with Jair Bolsonaro in 2026?,1
666604,will-trump-meet-with-yoon-suk-yeol-in-2026,Will Trump meet with Yoon Suk Yeol in 2026?,1
666605,will-trump-meet-with-abdel-fattah-el-sisi-in-2026,Will Trump meet with Abdel Fattah El-Sisi in 2026?,1
666606,will-trump-meet-with-ishowspeed-in-2026,Will Trump meet with iShowSpeed in 2026?,1
666607,will-trump-meet-with-ahmed-al-sharaa-in-2026,Will Trump meet with Ahmed al-Sharaa in 2026?,1
666608,will-trump-meet-with-vladimir-putin-in-2026,Will Trump meet with Vladimir Putin in 2026?,1
666609,will-trump-meet-with-friedrich-merz-in-2026,Will Trump meet with Friedrich Merz in 2026?,1
666610,will-trump-meet-with-pope-leo-xiv-in-2026,Will Trump meet with Pope Leo XIV in 2026?,1
666611,will-trump-meet-with-aleksandr-lukashenko-in-2026,Will Trump meet with Aleksandr Lukashenko in 2026?,1
666612,will-trump-meet-with-changpeng-zhao-in-2026,Will Trump meet with Changpeng Zhao in 2026?,1
666613,will-trump-meet-with-nicols-maduro-in-2026,Will Trump meet with Nicolás Maduro in 2026?,1
2008485,will-trump-meet-with-giorgia-meloni-by-december-31-2026,"Will Trump meet with Giorgia Meloni by December 31, 2026?",1
2126458,will-crude-oil-reach-a-new-all-time-high-by-may-31,Will Crude Oil reach a new all-time high by May 31?,1
2126460,will-crude-oil-reach-a-new-all-time-high-by-september-30,Will Crude Oil reach a new all-time high by September 30?,1
2126459,will-crude-oil-reach-a-new-all-time-high-by-june-30,Will Crude Oil reach a new all-time high by June 30?,1
2126461,will-crude-oil-reach-a-new-all-time-high-by-december-31,Will Crude Oil reach a new all-time high by December 31?,1
2354976,strait-of-hormuz-traffic-returns-to-normal-by-june-15,Strait of Hormuz traffic returns to normal by June 15?,1
788934,will-donald-trump-visit-switzerland-in-2026,Will Donald Trump visit Switzerland in 2026?,1
897227,will-donald-trump-visit-syria-in-2026,Will Donald Trump visit Syria in 2026?,1
665259,will-donald-trump-visit-the-united-kingdom-in-2026,Will Donald Trump visit the United Kingdom in 2026?,1
665260,will-donald-trump-visit-israel-in-2026,Will Donald Trump visit Israel in 2026?,1
665261,will-donald-trump-visit-canada-in-2026,Will Donald Trump visit Canada in 2026?,1
665262,will-donald-trump-visit-mexico-in-2026,Will Donald Trump visit Mexico in 2026?,1
665263,will-donald-trump-visit-saudi-arabia-in-2026,Will Donald Trump visit Saudi Arabia in 2026?,1
665264,will-donald-trump-visit-japan-in-2026,Will Donald Trump visit Japan in 2026?,1
665265,will-donald-trump-visit-germany-in-2026,Will Donald Trump visit Germany in 2026?,1
665266,will-donald-trump-visit-south-korea-in-2026,Will Donald Trump visit South Korea in 2026?,1
665267,will-donald-trump-visit-france-in-2026,Will Donald Trump visit France in 2026?,1
665268,will-donald-trump-visit-russia-in-2026,Will Donald Trump visit Russia in 2026?,1
665269,will-donald-trump-visit-ukraine-in-2026,Will Donald Trump visit Ukraine in 2026?,1
665270,will-donald-trump-visit-taiwan-in-2026,Will Donald Trump visit Taiwan in 2026?,1
665271,will-donald-trump-visit-china-in-2026,Will Donald Trump visit China in 2026?,1
665272,will-donald-trump-visit-italy-in-2026,Will Donald Trump visit Italy in 2026?,1
665273,will-donald-trump-visit-oman-in-2026,Will Donald Trump visit Oman in 2026?,1
665274,will-donald-trump-visit-india-in-2026,Will Donald Trump visit India in 2026?,1
665275,will-donald-trump-visit-belarus-in-2026,Will Donald Trump visit Belarus in 2026?,1
665276,will-donald-trump-visit-turkey-in-2026,Will Donald Trump visit Turkey in 2026?,1
1175411,will-donald-trump-visit-north-korea-in-2026,Will Donald Trump visit North Korea in 2026?,1
1646000,will-donald-trump-visit-ireland-in-2026,Will Donald Trump visit Ireland in 2026?,1
2002699,will-donald-trump-visit-pakistan-in-2026,Will Donald Trump visit Pakistan in 2026?,1
2002700,will-donald-trump-visit-lebanon-in-2026,Will Donald Trump visit Lebanon in 2026?,1
1554168,will-trump-talk-to-mojtaba-khamenei-by-march-31,Will Trump talk to Mojtaba Khamenei by March 31?,1
1707860,will-trump-talk-to-mojtaba-khamenei-by-april-30,Will Trump talk to Mojtaba Khamenei by April 30?,1
1720336,will-trump-talk-to-mojtaba-khamenei-by-june-30-543,Will Trump talk to Mojtaba Khamenei by June 30?,1
2099105,will-trump-talk-to-mojtaba-khamenei-by-may-31,Will Trump talk to Mojtaba Khamenei by May 31?,1
677408,china-x-philippines-military-clash-before-2027,China x Philippines military clash before 2027?,1
566718,will-israel-annex-any-territory-by-december-31,Will Israel annex any territory by December 31?,1
700881,will-israel-annex-any-territory-by-june-30,Will Israel annex any territory by June 30?,1
1939065,will-israel-annex-any-territory-by-december-31-348,Will Israel annex any territory by December 31?,1
1031504,ukraine-calls-a-referendum-on-peace-deal-with-russia-by-january-31,Ukraine peace referendum scheduled by January 31?,1
1059336,ukraine-peace-referendum-scheduled-by-march-31,Ukraine peace referendum scheduled by March 31?,1
1059337,ukraine-peace-referendum-scheduled-by-june-30,Ukraine peace referendum scheduled by June 30?,1
1918966,ukraine-peace-referendum-scheduled-by-september-30,Ukraine peace referendum scheduled by September 30?,1
1918981,ukraine-peace-referendum-scheduled-by-december-31,Ukraine peace referendum scheduled by December 31?,1
1796138,iran-agrees-to-end-enrichment-of-uranium-by-december-31, Iran agrees to end enrichment of uranium by December 31?,1
682145,us-embassy-in-damaskus-reopend-by-december-31-2025,"U.S. Embassy in Damascus reopened by December 31, 2025?",1
682144,us-embassy-in-damaskus-reopend-by-june-30-2026-815,"U.S. Embassy in Damascus reopened by June 30, 2026?",1
2117215,will-trump-meet-with-keir-starmer-in-may-2026,Will Trump meet with Keir Starmer in May 2026?,1
2117216,will-trump-meet-with-luiz-incio-lula-da-silva-in-may-2026,Will Trump meet with Luiz Inácio Lula da Silva in May 2026?,1
2117219,will-trump-meet-with-benjamin-netanyahu-in-may-2026,Will Trump meet with Benjamin Netanyahu in May 2026?,1
2117210,will-trump-meet-with-kim-jong-un-in-may-2026,Will Trump meet with Kim Jong Un in May 2026?,1
2117211,will-trump-meet-with-volodymyr-zelenskyy-in-may-2026,Will Trump meet with Volodymyr Zelenskyy in May 2026?,1
2117212,will-trump-meet-with-xi-jinping-in-may-2026,Will Trump meet with Xi Jinping in May 2026?,1
2117213,will-trump-meet-with-mohammed-bin-salman-in-may-2026,Will Trump meet with Mohammed bin Salman in May 2026?,1
2117214,will-trump-meet-with-vladimir-putin-in-may-2026,Will Trump meet with Vladimir Putin in May 2026?,1
2117218,will-trump-meet-with-elon-musk-in-may-2026,Will Trump meet with Elon Musk in May 2026?,1
2117217,will-trump-meet-with-giorgia-meloni-in-may-2026,Will Trump meet with Giorgia Meloni in May 2026?,1
1124829,eunato-country-announces-peacekeeping-force-in-ukraine-by-december-31,EU/NATO country announces peacekeeping force in Ukraine by December 31?,1
1048246,eunato-country-announces-peacekeeping-force-in-ukraine-before-2027,EU/NATO country announces peacekeeping force in Ukraine by June 30?,1
2176270,strait-of-hormuz-traffic-returns-to-normal-by-december-31,Strait of Hormuz traffic returns to normal by December 31?,1
1478016,will-benjamin-netanyahu-enter-iran-by-june-30,Will Benjamin Netanyahu enter Iran by June 30?,1
1478020,will-pete-hegseth-enter-iran-by-june-30,Will Pete Hegseth enter Iran by June 30?,1
1478014,will-any-us-house-member-enter-iran-by-june-30,Will any U.S. House member enter Iran by June 30?,1
1478015,will-any-us-senator-enter-iran-by-june-30,Will any U.S. Senator enter Iran by June 30?,1
1478018,will-jd-vance-enter-iran-by-june-30,Will JD Vance enter Iran by June 30?,1
1478019,will-marco-rubio-enter-iran-by-june-30,Will Marco Rubio enter Iran by June 30?,1
1478021,will-donald-trump-enter-iran-by-june-30,Will Donald Trump enter Iran by June 30?,1
1478017,will-jared-kushner-enter-iran-by-june-30,Will Jared Kushner enter Iran by June 30?,1
1117833,will-trump-meet-with-delcy-rodrguez-by-march-31-446,Will Trump meet with Delcy Rodríguez by March 31?,1
1244011,will-trump-meet-with-delcy-rodrguez-by-february-15,Will Trump meet with Delcy Rodríguez by February 15?,1
1795886,will-trump-meet-with-delcy-rodrguez-by-june-30,Will Trump meet with Delcy Rodríguez by June 30?,1
1366917,will-russia-enter-ternuvate-again-by-february-28,Will Russia enter Ternuvate again by February 28?,1
1418685,will-russia-enter-ternuvate-again-by-march-31,Will Russia enter Ternuvate again by March 31?,1
1729358,will-russia-enter-ternuvate-again-by-april-30,Will Russia enter Ternuvate again by April 30?,1
2053677,will-russia-enter-ternuvate-again-by-may-31,Will Russia enter Ternuvate again by May 31?,1
2374171,will-russia-enter-ternuvate-again-by-july-31,Will Russia enter Ternuvate again by July 31?,1
693482,will-north-korea-recognize-israel-by-june-30-585,Will North Korea recognize Israel by June 30?,1
693484,will-saudi-arabia-recognize-israel-by-june-30,Will Saudi Arabia recognize Israel by June 30?,1
693486,will-afghanistan-recognize-israel-by-june-30,Will Afghanistan recognize Israel by June 30?,1
693488,will-pakistan-recognize-israel-by-june-30,Will Pakistan recognize Israel by June 30?,1
693483,will-cuba-recognize-israel-by-june-30,Will Cuba recognize Israel by June 30,1
693485,will-lebanon-recognize-israel-by-june-30,Will Lebanon recognize Israel by June 30?,1
693487,will-iraq-recognize-israel-by-june-30,Will Iraq recognize Israel by June 30?,1
693489,will-syria-recognize-israel-by-june-30,Will Syria recognize Israel by June 30?,1
693491,will-venezuela-recognize-israel-by-june-30-115,Will Venezuela recognize Israel by June 30?,1
693493,will-tunisia-recognize-israel-by-june-30,Will Tunisia recognize Israel by June 30?,1
693506,will-bangladesh-recognize-israel-by-june-30,Will Bangladesh recognize Israel by June 30?,1
693494,will-kuwait-recognize-israel-by-june-30,Will Kuwait recognize Israel by June 30?,1
693495,will-qatar-recognize-israel-by-june-30,Will Qatar recognize Israel by June 30?,1
693496,will-indonesia-recognize-israel-by-june-30,Will Indonesia recognize Israel by June 30?,1
693502,will-malaysia-recognize-israel-by-june-30,Will Malaysia recognize Israel by June 30?,1
1553591,cuban-regime-falls-in-2026,Cuban regime falls in 2026?,1
1485248,nothing-ever-happens-march,Nothing Ever Happens: March,1
802373,pedro-snchez-out-as-pm-of-spain-by-june-30-2026,"Pedro Sánchez out as PM of Spain by June 30, 2026?",1
802374,pedro-snchez-out-as-pm-of-spain-by-december-31-2026,"Pedro Sánchez out as PM of Spain by December 31, 2026?",1
567690,erdoan-out-before-2027,"Erdoğan out by December 31, 2026?",1
1100291,will-venezuela-become-51st-state,Will Venezuela become 51st state?,1
1544528,will-netanyahu-be-pardoned-by-june-30,Will Netanyahu be pardoned by June 30?,1
1397280,will-russia-capture-all-of-kostyantynivka-by-june-30-2026,"Will Russia capture all of Kostyantynivka by June 30, 2026?",1
1397281,will-russia-capture-all-of-kostyantynivka-by-december-31-2026,"Will Russia capture all of Kostyantynivka by December 31, 2026?",1
665363,lee-jae-myung-arrested-before-2027,Lee Jae-myung arrested before 2027?,1
1373746,will-xi-jinping-visit-us-before-2027,Will Xi Jinping visit US before 2027?,1
2036170,gaza-flotilla-enters-israeli-waters-by-31,Gaza flotilla enters Israeli waters by May 31?,1
956626,zelenskyy-out-as-ukraine-president-by-january-31-2026,"Zelenskyy out as Ukraine president by June 30, 2026?",1
1371199,jimmy-lai-released-by-june-30,Jimmy Lai released by June 30?,1
2105921,uae-x-qatar-sever-diplomatic-relations-in-2026,UAE x Qatar sever diplomatic relations in 2026?,1
695578,will-russia-enter-orikhiv-by-december-31,Will Russia enter Orikhiv by December 31?,1
1007516,will-russia-enter-orikhiv-by-march-31,Will Russia enter Orikhiv by March 31?,1
1007515,will-russia-enter-orikhiv-by-january-31,Will Russia enter Orikhiv by January 31?,1
1436052,will-russia-enter-orikhiv-by-june-30,Will Russia enter Orikhiv by June 30?,1
2053587,will-russia-enter-orikhiv-by-may-31,Will Russia enter Orikhiv by May 31?,1
2053595,will-russia-enter-orikhiv-by-july-31,Will Russia enter Orikhiv by July 31?,1
666817,us-agrees-to-a-new-trade-deal-with-european-union-before-2027-711,"U.S. agrees to a new trade deal with ""European Union"" before 2027?",1
666818,us-agrees-to-a-new-trade-deal-with-india-before-2027,"U.S. agrees to a new trade deal with ""India"" before 2027?",1
666819,us-agrees-to-a-new-trade-deal-with-canada-before-2027,"U.S. agrees to a new trade deal with ""Canada"" before 2027?",1
666820,us-agrees-to-a-new-trade-deal-with-brazil-before-2027,"U.S. agrees to a new trade deal with ""Brazil"" before 2027?",1
666821,us-agrees-to-a-new-trade-deal-with-japan-before-2027,"U.S. agrees to a new trade deal with ""Japan"" before 2027?",1
666822,us-agrees-to-a-new-trade-deal-with-indonesia-before-2027,"U.S. agrees to a new trade deal with ""Indonesia"" before 2027?",1
666823,us-agrees-to-a-new-trade-deal-with-argentina-before-2027,"U.S. agrees to a new trade deal with ""Argentina"" before 2027?",1
666824,us-agrees-to-a-new-trade-deal-with-vietnam-before-2027,"U.S. agrees to a new trade deal with ""Vietnam"" before 2027?",1
666825,us-agrees-to-a-new-trade-deal-with-australia-before-2027,"U.S. agrees to a new trade deal with ""Australia"" before 2027?",1
666826,us-agrees-to-a-new-trade-deal-with-mexico-before-2027,"U.S. agrees to a new trade deal with ""Mexico"" before 2027?",1
666827,us-agrees-to-a-new-trade-deal-with-south-korea-before-2027,"U.S. agrees to a new trade deal with ""South Korea"" before 2027?",1
666828,us-agrees-to-a-new-trade-deal-with-israel-before-2027,"U.S. agrees to a new trade deal with ""Israel"" before 2027?",1
666829,us-agrees-to-a-new-trade-deal-with-pakistan-before-2027,"U.S. agrees to a new trade deal with ""Pakistan"" before 2027?",1
666830,us-agrees-to-a-new-trade-deal-with-united-kingdom-before-2027,"U.S. agrees to a new trade deal with ""United Kingdom"" before 2027?",1
666831,us-agrees-to-a-new-trade-deal-with-russia-before-2027,"U.S. agrees to a new trade deal with ""Russia"" before 2027?",1
666832,us-agrees-to-a-new-trade-deal-with-south-africa-before-2027,"U.S. agrees to a new trade deal with ""South Africa"" before 2027?",1
1176221,us-agrees-to-a-new-trade-deal-with-taiwan-before-2027,"U.S. agrees to a new trade deal with ""Taiwan"" before 2027?",1
610237,will-putin-meet-with-zelenskyy-by-june-30-2026,"Will Putin meet with Zelenskyy by June 30, 2026?",1
521103,natoeu-troops-fighting-in-ukraine-in-2025,NATO/EU troops fighting in Ukraine in 2025?,1
610236,natoeu-troops-fighting-in-ukraine-in-june-30-2026,"NATO/EU troops fighting in Ukraine in June 30, 2026?",1
1576153,us-x-cuba-economic-deal-by-april-30-2026,"US x Cuba economic deal by April 30, 2026?",1
1576154,us-x-cuba-economic-deal-by-june-30-2026,"US x Cuba economic deal by June 30, 2026?",1
1117233,gustavo-petro-out-as-leader-of-colombia-by-december-31,Gustavo Petro out as leader of Colombia by December 31?,1
1106656,gustavo-petro-out-as-leader-of-colombia-by-june-30,Gustavo Petro out as leader of Colombia by June 30?,1
689399,miguel-daz-canel-out-as-president-of-cuba-by-june-30,Miguel Díaz-Canel out as President of Cuba by June 30?,1
1183735,kadyrov-out-as-head-of-the-chechen-republic-by-june-30-2026,"Kadyrov out as Head of the Chechen Republic by June 30, 2026?",1
1183736,kadyrov-out-as-head-of-the-chechen-republic-by-december-31-2026,"Kadyrov out as Head of the Chechen Republic by December 31, 2026?",1
1183734,kadyrov-out-as-head-of-the-chechen-republic-by-march-31-2026,"Kadyrov out as Head of the Chechen Republic by March 31, 2026?",1
1568406,us-military-draft-authorized-in-2026,US military draft authorized in 2026?,1
676803,will-a-chinese-ai-model-become-1-by-june-30,Will a Chinese AI model become #1 by June 30? ,1
665218,israel-and-saudi-arabia-normalize-relations-before-2027,Israel and Saudi Arabia normalize relations before 2027?,1
521029,china-x-india-military-clash-by-december-31,China x India military clash by December 31?,1
521028,china-x-india-military-clash-by-june-30,China x India military clash by June 30?,1
677404,china-x-india-military-clash-by-december-31-2026,"China x India military clash by December 31, 2026?",1
1124169,will-trump-visit-greenland-by-march-31,Will Trump visit Greenland by March 31?,1
1795911,will-trump-visit-greenland-by-december-31,Will Trump visit Greenland by December 31?,1
665458,will-russia-capture-slovainsk-by-2027,Will Russia capture Sloviansk by June 30?,1
1108137,will-the-us-invade-a-latin-american-country-in-2026,Will the U.S. invade a Latin American country in 2026?,1
665459,will-north-korea-invade-south-korea-before-2027,Will North Korea invade South Korea before 2027?,1
1811265,pete-hegseth-out-as-secretary-of-defense-by-december-31,Pete Hegseth out as Secretary of Defense by December 31?,1
2155170,russia-x-ukraine-diplomatic-meeting-by-may-31-2026,"Russia x Ukraine diplomatic meeting by May 31, 2026?",1
2155172,russia-x-ukraine-diplomatic-meeting-by-december-31-2026,"Russia x Ukraine diplomatic meeting by December 31, 2026?",1
2155171,russia-x-ukraine-diplomatic-meeting-by-june-30-2026,"Russia x Ukraine diplomatic meeting by June 30, 2026?",1
1194695,will-russia-invade-another-country-in-2026,Will Russia invade another country in 2026?,1
705947,will-russia-enter-borova-by-december-31,Will Russia enter Borova by December 31?,1
1007578,will-russia-enter-borova-by-march-31,Will Russia enter Borova by March 31?,1
1397431,will-russia-enter-borova-by-april-30,Will Russia enter Borova by April 30?,1
2053875,will-russia-enter-borova-by-may-31,Will Russia enter Borova by May 31?,1
2318122,will-russia-enter-borova-by-june-30,Will Russia enter Borova by June 30?,1
1811266,will-china-invade-taiwan-by-june-30-2027,"Will China invade Taiwan by June 30, 2027?",1
665484,israel-x-turkey-military-clash-before-2027,Israel x Turkey military clash before 2027?,1
1397290,will-russia-capture-all-of-lyman-by-june-30-2026,"Will Russia capture all of Lyman by June 30, 2026?",1
1397291,will-russia-capture-all-of-lyman-by-december-31-2026,"Will Russia capture all of Lyman by December 31, 2026?",1
1184756,will-russia-capture-bilytske-by-february-28-2026,"Will Russia capture Bilytske by February 28, 2026?",1
1184757,will-russia-capture-bilytske-by-march-31-2026,"Will Russia capture Bilytske by March 31, 2026?",1
1567761,will-russia-capture-bilytske-by-april-30-2026,"Will Russia capture Bilytske by April 30, 2026?",1
2053788,will-russia-capture-bilytske-by-may-31-2026,"Will Russia capture Bilytske by May 31, 2026?",1
2373826,will-russia-capture-bilytske-by-december-31-2026-252,"Will Russia capture Bilytske by December 31, 2026?",1
2373827,will-russia-capture-bilytske-by-june-30-2026,"Will Russia capture Bilytske by June 30, 2026?",1
665521,iran-nuclear-test-before-2027,Iran nuclear test before 2027?,1
585583,israel-strike-on-damascus-by-september-30,Israel strike on Damascus by September 30?,1
626789,israel-strike-on-damascus-by-december-31,Israel strike on Damascus by December 31?,1
614696,israel-strike-on-damascus-by-october-31,Israel strike on Damascus by October 31?,1
897530,israel-strike-on-damascus-by-march-31-2026,"Israel strike on Damascus by March 31, 2026?",1
1809580,israel-military-action-on-damascus-by-april-30-2026,"Israel military action on Damascus by April 30, 2026?",1
1809581,israel-military-action-on-damascus-by-june-30-2026,"Israel military action on Damascus by June 30, 2026?",1
2126545,will-jd-vance-have-a-diplomatic-meeting-with-iran-by-may-15-2026,"Will JD Vance have a diplomatic meeting with Iran by May 15, 2026?",1
2126547,will-jd-vance-have-a-diplomatic-meeting-with-iran-by-june-30-2026,"Will JD Vance have a diplomatic meeting with Iran by June 30, 2026?",1
2126546,will-jd-vance-have-a-diplomatic-meeting-with-iran-by-may-31-2026,"Will JD Vance have a diplomatic meeting with Iran by May 31, 2026?",1
2118910,nothing-ever-happens-may-745,Nothing Ever Happens: May,1
665414,israel-and-lebanon-normalize-relations-before-2027,Israel and Lebanon normalize relations before 2027?,1
891408,eu-dissolves-before-2027,EU dissolves before 2027?,1
1500590,hamad-bin-isa-al-khalifa-out-as-bahrain-king,"Hamad bin Isa Al Khalifa out as leader of Bahrain by June 30, 2026?",1
1896800,hamad-bin-isa-al-khalifa-out-as-leader-of-bahrain-by-december-31-2026,"Hamad bin Isa Al Khalifa out as leader of Bahrain by December 31, 2026?",1
1693164,will-russia-enter-novooleksandrivka-by-april-30-2026,"Will Russia enter Novooleksandrivka by April 30, 2026?",1
1693163,will-russia-enter-novooleksandrivka-by-march-31-2026,"Will Russia enter Novooleksandrivka by March 31, 2026?",1
2053626,will-russia-enter-novooleksandrivka-by-may-31-2026,"Will Russia enter Novooleksandrivka by May 31, 2026?",1
2373474,will-russia-enter-novooleksandrivka-by-june-30-2026,"Will Russia enter Novooleksandrivka by June 30, 2026?",1
1708281,pete-hegseth-out-as-secretary-of-defense-by-june-30,Pete Hegseth out as Secretary of Defense by June 30?,1
2126439,will-gas-hit-high-5pt00-by-may-31,Will gas hit (High) $5.00 by May 31?,1
2126441,will-gas-hit-high-4pt60-by-may-31,Will gas hit (High) $4.60 by May 31?,1
2126443,will-gas-hit-high-4pt45-by-may-31,Will gas hit (High) $4.45 by May 31?,1
2126445,will-gas-hit-high-4pt35-by-may-31,Will gas hit (High) $4.35 by May 31?,1
2126447,will-gas-hit-low-4pt20-by-may-31,Will gas hit (Low) $4.20 by May 31?,1
2126449,will-gas-hit-low-4pt00-by-may-31,Will gas hit (Low) $4.00 by May 31?,1
2126451,will-gas-hit-low-3pt50-by-may-31,Will gas hit (Low) $3.50 by May 31?,1
2126440,will-gas-hit-high-4pt70-by-may-31,Will gas hit (High) $4.70 by May 31?,1
2126442,will-gas-hit-high-4pt50-by-may-31,Will gas hit (High) $4.50 by May 31?,1
2126444,will-gas-hit-high-4pt40-by-may-31,Will gas hit (High) $4.40 by May 31?,1
2126446,will-gas-hit-low-4pt25-by-may-31,Will gas hit (Low) $4.25 by May 31?,1
2126448,will-gas-hit-low-4pt10-by-may-31,Will gas hit (Low) $4.10 by May 31?,1
