market_id,micro_group_id,group_label,relationship,rank,confidence,rationale
1294069,crypto-54,Hurupay launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
1294068,crypto-54,Hurupay launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
1294067,crypto-54,Hurupay launch FDV threshold ladder,IMPLIES,7,high,Same token launch FDV; higher FDV threshold implies lower ones.
667005,crypto-55,Metamask launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
665533,crypto-55,Metamask launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
667004,crypto-55,Metamask launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
665532,crypto-55,Metamask launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
665531,crypto-55,Metamask launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
1601452,crypto-55,Metamask launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
1601453,crypto-55,Metamask launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
2100453,crypto-55,Metamask launch FDV threshold ladder,IMPLIES,7,high,Same token launch FDV; higher FDV threshold implies lower ones.
620682,crypto-56,Opensea launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
618456,crypto-56,Opensea launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
936450,crypto-56,Opensea launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
618455,crypto-56,Opensea launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
618454,crypto-56,Opensea launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
1535124,crypto-56,Opensea launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
1535122,crypto-56,Opensea launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
1535123,crypto-56,Opensea launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
1486023,crypto-57,Probable launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
1486022,crypto-57,Probable launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
1486021,crypto-57,Probable launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
1486020,crypto-57,Probable launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
1486019,crypto-57,Probable launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
1486018,crypto-57,Probable launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
1486017,crypto-57,Probable launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
1486016,crypto-57,Probable launch FDV threshold ladder,IMPLIES,7,high,Same token launch FDV; higher FDV threshold implies lower ones.
1279001,crypto-58,Unit launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
1279000,crypto-58,Unit launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
1278999,crypto-58,Unit launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
1278998,crypto-58,Unit launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
1278997,crypto-58,Unit launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
1278996,crypto-58,Unit launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
1278995,crypto-58,Unit launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
1278994,crypto-58,Unit launch FDV threshold ladder,IMPLIES,7,high,Same token launch FDV; higher FDV threshold implies lower ones.
716831,crypto-59,Extended launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
716829,crypto-59,Extended launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
716827,crypto-59,Extended launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
716826,crypto-59,Extended launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
716823,crypto-59,Extended launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
904737,crypto-59,Extended launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
1383905,crypto-59,Extended launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
1435847,crypto-60,GRVT launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
1435846,crypto-60,GRVT launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
1435845,crypto-60,GRVT launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
1435844,crypto-60,GRVT launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
1435843,crypto-60,GRVT launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
1435842,crypto-60,GRVT launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
1435841,crypto-60,GRVT launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
690594,crypto-61,Hyperbeat launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
690593,crypto-61,Hyperbeat launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
690592,crypto-61,Hyperbeat launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
690591,crypto-61,Hyperbeat launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
690590,crypto-61,Hyperbeat launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
2365860,crypto-61,Hyperbeat launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
2365859,crypto-61,Hyperbeat launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
1554883,crypto-62,o1 launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
1554882,crypto-62,o1 launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
1554881,crypto-62,o1 launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
1554880,crypto-62,o1 launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
1554879,crypto-62,o1 launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
1554878,crypto-62,o1 launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
1554877,crypto-62,o1 launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
1068312,crypto-63,Base launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
1068311,crypto-63,Base launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
1068310,crypto-63,Base launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
1068309,crypto-63,Base launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
1068308,crypto-63,Base launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
1068307,crypto-63,Base launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
916437,crypto-64,Ink launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
916390,crypto-64,Ink launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
637457,crypto-64,Ink launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
637456,crypto-64,Ink launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
1373645,crypto-64,Ink launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
2365820,crypto-64,Ink launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
716654,crypto-65,Pacifica launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
716653,crypto-65,Pacifica launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
716652,crypto-65,Pacifica launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
716651,crypto-65,Pacifica launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
716650,crypto-65,Pacifica launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
1028588,crypto-65,Pacifica launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
789404,crypto-66,Reya launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
705810,crypto-66,Reya launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
705809,crypto-66,Reya launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
705808,crypto-66,Reya launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
705807,crypto-66,Reya launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
1693719,crypto-66,Reya launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
1302781,crypto-67,Puffpaw launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
1005346,crypto-67,Puffpaw launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
1005345,crypto-67,Puffpaw launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
1005344,crypto-67,Puffpaw launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
1005343,crypto-67,Puffpaw launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
1535117,crypto-68,Surf launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
1535116,crypto-68,Surf launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
1535115,crypto-68,Surf launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
1535114,crypto-68,Surf launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
1535113,crypto-68,Surf launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
716643,crypto-69,Theo launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
716642,crypto-69,Theo launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
716641,crypto-69,Theo launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
716640,crypto-69,Theo launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
2100090,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,0,high,Same quantity; higher threshold implies all lower thresholds.
2100089,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,1,high,Same quantity; higher threshold implies all lower thresholds.
2100088,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,2,high,Same quantity; higher threshold implies all lower thresholds.
2088999,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,3,high,Same quantity; higher threshold implies all lower thresholds.
2088998,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,4,high,Same quantity; higher threshold implies all lower thresholds.
2088997,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,5,high,Same quantity; higher threshold implies all lower thresholds.
2088996,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,6,high,Same quantity; higher threshold implies all lower thresholds.
2088995,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,7,high,Same quantity; higher threshold implies all lower thresholds.
2088994,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,8,high,Same quantity; higher threshold implies all lower thresholds.
2088993,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,9,high,Same quantity; higher threshold implies all lower thresholds.
2088992,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,10,high,Same quantity; higher threshold implies all lower thresholds.
2088991,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,11,high,Same quantity; higher threshold implies all lower thresholds.
2088990,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,12,high,Same quantity; higher threshold implies all lower thresholds.
2088989,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,13,high,Same quantity; higher threshold implies all lower thresholds.
2088988,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,14,high,Same quantity; higher threshold implies all lower thresholds.
2088987,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,15,high,Same quantity; higher threshold implies all lower thresholds.
2088986,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,16,high,Same quantity; higher threshold implies all lower thresholds.
2088985,crypto-70,Printr public sale commitments threshold ladder,IMPLIES,17,high,Same quantity; higher threshold implies all lower thresholds.
2037114,crypto-71,2026 crypto hack value threshold ladder,IMPLIES,0,high,Same quantity; higher threshold implies all lower thresholds.
2037113,crypto-71,2026 crypto hack value threshold ladder,IMPLIES,1,high,Same quantity; higher threshold implies all lower thresholds.
2037112,crypto-71,2026 crypto hack value threshold ladder,IMPLIES,2,high,Same quantity; higher threshold implies all lower thresholds.
2037111,crypto-71,2026 crypto hack value threshold ladder,IMPLIES,3,high,Same quantity; higher threshold implies all lower thresholds.
2037110,crypto-71,2026 crypto hack value threshold ladder,IMPLIES,4,high,Same quantity; higher threshold implies all lower thresholds.
2037109,crypto-71,2026 crypto hack value threshold ladder,IMPLIES,5,high,Same quantity; higher threshold implies all lower thresholds.
2037108,crypto-71,2026 crypto hack value threshold ladder,IMPLIES,6,high,Same quantity; higher threshold implies all lower thresholds.
2037107,crypto-71,2026 crypto hack value threshold ladder,IMPLIES,7,high,Same quantity; higher threshold implies all lower thresholds.
2037106,crypto-71,2026 crypto hack value threshold ladder,IMPLIES,8,high,Same quantity; higher threshold implies all lower thresholds.
691554,crypto-72,Kraken IPO closing market cap threshold ladder,IMPLIES,0,high,Same quantity; higher threshold implies all lower thresholds.
691553,crypto-72,Kraken IPO closing market cap threshold ladder,IMPLIES,1,high,Same quantity; higher threshold implies all lower thresholds.
691552,crypto-72,Kraken IPO closing market cap threshold ladder,IMPLIES,2,high,Same quantity; higher threshold implies all lower thresholds.
691551,crypto-72,Kraken IPO closing market cap threshold ladder,IMPLIES,3,high,Same quantity; higher threshold implies all lower thresholds.
691550,crypto-72,Kraken IPO closing market cap threshold ladder,IMPLIES,4,high,Same quantity; higher threshold implies all lower thresholds.
691549,crypto-72,Kraken IPO closing market cap threshold ladder,IMPLIES,5,high,Same quantity; higher threshold implies all lower thresholds.
691548,crypto-72,Kraken IPO closing market cap threshold ladder,IMPLIES,6,high,Same quantity; higher threshold implies all lower thresholds.
1106059,crypto-73,Funds raised on Coinbase 2026 threshold ladder,IMPLIES,0,high,Same quantity; higher threshold implies all lower thresholds.
1106058,crypto-73,Funds raised on Coinbase 2026 threshold ladder,IMPLIES,1,high,Same quantity; higher threshold implies all lower thresholds.
1106057,crypto-73,Funds raised on Coinbase 2026 threshold ladder,IMPLIES,2,high,Same quantity; higher threshold implies all lower thresholds.
1106056,crypto-73,Funds raised on Coinbase 2026 threshold ladder,IMPLIES,3,high,Same quantity; higher threshold implies all lower thresholds.
1106055,crypto-73,Funds raised on Coinbase 2026 threshold ladder,IMPLIES,4,high,Same quantity; higher threshold implies all lower thresholds.
1091096,crypto-74,New 2026 coins ending in top 100 threshold ladder,IMPLIES,0,high,Same quantity; higher threshold implies all lower thresholds.
1091095,crypto-74,New 2026 coins ending in top 100 threshold ladder,IMPLIES,1,high,Same quantity; higher threshold implies all lower thresholds.
1091094,crypto-74,New 2026 coins ending in top 100 threshold ladder,IMPLIES,2,high,Same quantity; higher threshold implies all lower thresholds.
1091093,crypto-74,New 2026 coins ending in top 100 threshold ladder,IMPLIES,3,high,Same quantity; higher threshold implies all lower thresholds.
1091092,crypto-74,New 2026 coins ending in top 100 threshold ladder,IMPLIES,4,high,Same quantity; higher threshold implies all lower thresholds.
667075,crypto-75,Consensys IPO market cap threshold ladder,IMPLIES,0,high,Same quantity; higher threshold implies all lower thresholds.
667074,crypto-75,Consensys IPO market cap threshold ladder,IMPLIES,1,high,Same quantity; higher threshold implies all lower thresholds.
667073,crypto-75,Consensys IPO market cap threshold ladder,IMPLIES,2,high,Same quantity; higher threshold implies all lower thresholds.
569994,crypto-76,USDT market cap $200B threshold ladder,IMPLIES,0,high,Same quantity; higher threshold implies all lower thresholds.
1068728,crypto-76,USDT market cap $200B threshold ladder,IMPLIES,0,high,Same quantity; higher threshold implies all lower thresholds.
556106,crypto-77,MegaETH airdrop by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
556107,crypto-77,MegaETH airdrop by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1125054,crypto-77,MegaETH airdrop by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
556108,crypto-77,MegaETH airdrop by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2119266,crypto-77,MegaETH airdrop by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1242318,crypto-77,MegaETH airdrop by deadline,IMPLIES,5,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1235499,crypto-77,MegaETH airdrop by deadline,IMPLIES,6,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1266129,crypto-77,MegaETH airdrop by deadline,IMPLIES,7,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
549617,crypto-78,Pump.fun airdrop by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
561699,crypto-78,Pump.fun airdrop by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
549618,crypto-78,Pump.fun airdrop by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
561700,crypto-78,Pump.fun airdrop by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
567468,crypto-78,Pump.fun airdrop by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
567469,crypto-78,Pump.fun airdrop by deadline,IMPLIES,5,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
666656,crypto-78,Pump.fun airdrop by deadline,IMPLIES,6,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1068327,crypto-78,Pump.fun airdrop by deadline,IMPLIES,7,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1571982,crypto-79,Predict.fun token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1571983,crypto-79,Predict.fun token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1571984,crypto-79,Predict.fun token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1571985,crypto-79,Predict.fun token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1571986,crypto-79,Predict.fun token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1571987,crypto-79,Predict.fun token launch by deadline,IMPLIES,5,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1571988,crypto-79,Predict.fun token launch by deadline,IMPLIES,6,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1571989,crypto-79,Predict.fun token launch by deadline,IMPLIES,7,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690671,crypto-80,Arc token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690672,crypto-80,Arc token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690673,crypto-80,Arc token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690674,crypto-80,Arc token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690675,crypto-80,Arc token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2245064,crypto-80,Arc token launch by deadline,IMPLIES,5,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2245065,crypto-80,Arc token launch by deadline,IMPLIES,6,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
553886,crypto-81,Hyperliquid airdrop by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
553887,crypto-81,Hyperliquid airdrop by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
553888,crypto-81,Hyperliquid airdrop by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
622738,crypto-81,Hyperliquid airdrop by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2244109,crypto-81,Hyperliquid airdrop by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2100106,crypto-81,Hyperliquid airdrop by deadline,IMPLIES,5,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
943521,crypto-82,Daylight token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
943522,crypto-82,Daylight token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
943523,crypto-82,Daylight token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
943524,crypto-82,Daylight token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
943525,crypto-82,Daylight token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2325350,crypto-82,Daylight token launch by deadline,IMPLIES,5,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
743434,crypto-83,Fomo token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
743435,crypto-83,Fomo token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
743436,crypto-83,Fomo token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
743437,crypto-83,Fomo token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
743438,crypto-83,Fomo token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2325359,crypto-83,Fomo token launch by deadline,IMPLIES,5,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
704134,crypto-84,Tempo token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
704135,crypto-84,Tempo token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
704136,crypto-84,Tempo token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
704137,crypto-84,Tempo token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
704138,crypto-84,Tempo token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2325394,crypto-84,Tempo token launch by deadline,IMPLIES,5,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
657353,crypto-85,Consensys IPO by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
664878,crypto-85,Consensys IPO by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
658198,crypto-85,Consensys IPO by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
664884,crypto-85,Consensys IPO by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
664885,crypto-85,Consensys IPO by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038874,crypto-86,Exponent token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038876,crypto-86,Exponent token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038877,crypto-86,Exponent token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038880,crypto-86,Exponent token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2325351,crypto-86,Exponent token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690611,crypto-87,Extended token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690612,crypto-87,Extended token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690613,crypto-87,Extended token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690614,crypto-87,Extended token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
690615,crypto-87,Extended token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1415606,crypto-88,Hibachi token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1415607,crypto-88,Hibachi token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1415611,crypto-88,Hibachi token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1415613,crypto-88,Hibachi token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
2325117,crypto-88,Hibachi token launch by deadline,IMPLIES,4,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038640,crypto-89,Loopscale token launch by deadline,IMPLIES,0,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038641,crypto-89,Loopscale token launch by deadline,IMPLIES,1,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038642,crypto-89,Loopscale token launch by deadline,IMPLIES,2,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
1038643,crypto-89,Loopscale token launch by deadline,IMPLIES,3,high,Same event; earlier deadline is a subset of later deadline (monotone over time).
